Date,FUND_TOTAL_ASSETS,FUND_NET_ASSET_VAL,TURNOVER,FUND_FLOW,TOT_RETURN_INDEX_GROSS_DVDS,FundTicker,SectorSheet
2019-08-31,,,,,4459.8,SPITCPA,Technology
2019-09-30,,,,,4402.8,SPITCPA,Technology
2019-10-31,,,,,4366.2,SPITCPA,Technology
2019-11-30,,,,,4571.6,SPITCPA,Technology
2019-12-31,,,,,4656.7,SPITCPA,Technology
2020-01-31,,,,,4905.5,SPITCPA,Technology
2020-02-29,,,,,4565,SPITCPA,Technology
2020-03-31,,,,,4329.3,SPITCPA,Technology
2020-04-30,,,,,4801.2,SPITCPA,Technology
2020-05-31,,,,,5114.8,SPITCPA,Technology
2020-06-30,7.98,,,,5380.7,SPITCPA,Technology
2020-07-31,8.08,,,,5456.5,SPITCPA,Technology
2020-08-31,8.65,,,,5835.9,SPITCPA,Technology
2020-09-30,8.55,,,,5774.6,SPITCPA,Technology
2020-10-31,8.58,,,,5815,SPITCPA,Technology
2020-11-30,9.03,,,,6121.2,SPITCPA,Technology
2020-12-31,9.14,,,,6327.8,SPITCPA,Technology
2021-01-31,9.25,,,,6464.4,SPITCPA,Technology
2021-02-28,9.18,,,,6418,SPITCPA,Technology
2021-03-31,9.1,,,,6424.7,SPITCPA,Technology
2021-04-30,9.71,,,,6863.8,SPITCPA,Technology
2021-05-31,9.08,,,,6555.7,SPITCPA,Technology
2021-06-30,9.49,,,,7081.2,SPITCPA,Technology
2021-07-31,9.66,,,,7096.1,SPITCPA,Technology
2021-08-31,9.87,,,,7324.1,SPITCPA,Technology
2021-09-30,9.07,,,,7094.3,SPITCPA,Technology
2021-10-31,9.26,,,,7241.1,SPITCPA,Technology
2021-11-30,8.83,,,,7475.7,SPITCPA,Technology
2021-12-31,8.82,,,,7536.9,SPITCPA,Technology
2022-01-31,7.91,,,,6758.8,SPITCPA,Technology
2022-02-28,7.58,,,,6542.1,SPITCPA,Technology
2022-03-31,7.95,,,,6863.1,SPITCPA,Technology
2022-04-30,7.36,,,,6391.4,SPITCPA,Technology
2022-05-31,6.97,,,,6068.4,SPITCPA,Technology
2022-06-30,6.62,,,,5788.2,SPITCPA,Technology
2022-07-31,6.91,,,,6146.5,SPITCPA,Technology
2022-08-31,6.78,,,,6210.5,SPITCPA,Technology
2022-09-30,6.15,,,,5707.4,SPITCPA,Technology
2022-10-31,6.05,,,,5702.5,SPITCPA,Technology
2022-11-30,5.96,,,,5672,SPITCPA,Technology
2022-12-31,5.74,,,,5500.2,SPITCPA,Technology
2023-01-31,6.23,,,,5992.7,SPITCPA,Technology
2023-02-28,6.31,,,,6087.4,SPITCPA,Technology
2023-03-31,6.47,,,,6368,SPITCPA,Technology
2023-04-30,6.27,,,,6212.7,SPITCPA,Technology
2023-05-31,6.75,,,,6799.5,SPITCPA,Technology
2023-06-30,6.84,,,,6901.3,SPITCPA,Technology
2023-07-31,7.07,,,,7143,SPITCPA,Technology
2023-08-31,6.78,,,,7059.2,SPITCPA,Technology
2023-09-30,6.6,,,,6960.5,SPITCPA,Technology
2023-10-31,6.62,,,,6790.9,SPITCPA,Technology
2023-11-30,6.62,,,,7442,SPITCPA,Technology
2023-12-31,6.62,,,,7753.6,SPITCPA,Technology
2024-01-31,6.62,,,,8357.4,SPITCPA,Technology
2024-02-29,6.62,,,,8745.2,SPITCPA,Technology
2024-03-31,6.62,,,,9202.9,SPITCPA,Technology
2024-04-30,6.62,,,,8991.8,SPITCPA,Technology
2024-05-31,6.62,,,,9351.3,SPITCPA,Technology
2024-06-30,6.62,,,,10029.3,SPITCPA,Technology
2024-07-31,7.41,,,,9253.1,SPITCPA,Technology
2024-08-31,7.3,,,,9128,SPITCPA,Technology
2024-09-30,7.48,,,,9317,SPITCPA,Technology
2024-10-31,7.93,,,,9878.1,SPITCPA,Technology
2024-11-30,8.09,,,,10074,SPITCPA,Technology
2024-12-31,8.4,,,,10462.6,SPITCPA,Technology
2025-01-31,8.48,,,,10856.5,SPITCPA,Technology
2025-02-28,7.78,,,,10144.7,SPITCPA,Technology
2025-03-31,6.97,,,,9144.8,SPITCPA,Technology
2025-04-30,6.83,,,,9010.3,SPITCPA,Technology
2025-05-31,7.41,,,,9859.9,SPITCPA,Technology
2025-06-30,7.82,,,,10476.5,SPITCPA,Technology
2025-07-31,8.46,,,,11326.5,SPITCPA,Technology
2025-08-31,8.43,,,,11291.2,SPITCPA,Technology
2025-09-30,8.36,,,,11839.7,SPITCPA,Technology
2025-10-31,9.02,,,,12881.5,SPITCPA,Technology
2015-10-31,,,,,,HTAE,Technology
2015-11-30,,,,,,HTAE,Technology
2015-12-31,,,,,,HTAE,Technology
2016-01-31,,,,,,HTAE,Technology
2016-02-29,,,,,,HTAE,Technology
2016-03-31,,,,,,HTAE,Technology
2016-04-30,,,,,,HTAE,Technology
2016-05-31,,,,,,HTAE,Technology
2016-06-30,,,,,,HTAE,Technology
2016-07-31,,,,,,HTAE,Technology
2016-08-31,,,,,,HTAE,Technology
2016-09-30,,,,,,HTAE,Technology
2016-10-31,,,,,,HTAE,Technology
2016-11-30,,,,,,HTAE,Technology
2016-12-31,,,,,,HTAE,Technology
2017-01-31,,,,,,HTAE,Technology
2017-02-28,,,,,,HTAE,Technology
2017-03-31,,,,,,HTAE,Technology
2017-04-30,,,,,,HTAE,Technology
2017-05-31,,,,,,HTAE,Technology
2017-06-30,,,,,,HTAE,Technology
2017-07-31,,,,,,HTAE,Technology
2017-08-31,,,,,,HTAE,Technology
2017-09-30,,,,,,HTAE,Technology
2017-10-31,,,,,,HTAE,Technology
2017-11-30,,,,,,HTAE,Technology
2017-12-31,,,,,,HTAE,Technology
2018-01-31,,,,,,HTAE,Technology
2018-02-28,,,,,,HTAE,Technology
2018-03-31,,,,,,HTAE,Technology
2018-04-30,,,,,,HTAE,Technology
2018-05-31,,,,,,HTAE,Technology
2018-06-30,,,,,,HTAE,Technology
2018-07-31,,,,,,HTAE,Technology
2018-08-31,,,,,,HTAE,Technology
2018-09-30,,,,,,HTAE,Technology
2018-10-31,,,,,,HTAE,Technology
2018-11-30,,,,,,HTAE,Technology
2018-12-31,,,,,,HTAE,Technology
2019-01-31,,,,,,HTAE,Technology
2019-02-28,,,,,,HTAE,Technology
2019-03-31,,,,,,HTAE,Technology
2019-04-30,,,,,,HTAE,Technology
2019-05-31,,,,,,HTAE,Technology
2019-06-30,,,,,,HTAE,Technology
2019-07-31,,,,,,HTAE,Technology
2019-08-31,,,,,,HTAE,Technology
2019-09-30,,,,,,HTAE,Technology
2019-10-31,,,,,,HTAE,Technology
2019-11-30,,,,,,HTAE,Technology
2019-12-31,,,,,,HTAE,Technology
2020-01-31,,,,,,HTAE,Technology
2020-02-29,,,,,,HTAE,Technology
2020-03-31,,,,,,HTAE,Technology
2020-04-30,,,,,,HTAE,Technology
2020-05-31,,,,,,HTAE,Technology
2020-06-30,,,,,,HTAE,Technology
2020-07-31,,,,,,HTAE,Technology
2020-08-31,,,,,,HTAE,Technology
2020-09-30,,,,,,HTAE,Technology
2020-10-31,,,,,,HTAE,Technology
2020-11-30,,,,,,HTAE,Technology
2020-12-31,,,,,,HTAE,Technology
2021-01-31,,,,,,HTAE,Technology
2021-02-28,,,,,,HTAE,Technology
2021-03-31,,,,,,HTAE,Technology
2021-04-30,,,,,,HTAE,Technology
2021-05-31,,,,,,HTAE,Technology
2021-06-30,,,,,,HTAE,Technology
2021-07-31,,,,,,HTAE,Technology
2021-08-31,,,,,,HTAE,Technology
2021-09-30,,,,,,HTAE,Technology
2021-10-31,,,,,,HTAE,Technology
2021-11-30,,,,,,HTAE,Technology
2021-12-31,,,,,,HTAE,Technology
2022-01-31,,,,,,HTAE,Technology
2022-02-28,,,,,,HTAE,Technology
2022-03-31,,,,,,HTAE,Technology
2022-04-30,,,,,,HTAE,Technology
2022-05-31,,,,,,HTAE,Technology
2022-06-30,,,,,,HTAE,Technology
2022-07-31,,,,,,HTAE,Technology
2022-08-31,,,,,,HTAE,Technology
2022-09-30,,,,,,HTAE,Technology
2022-10-31,1.0059,10.0591,498823.7,0,10.06,HTAE,Technology
2022-11-30,4.6311,10.8519,8795576,5.5254,10.9519,HTAE,Technology
2022-12-31,9.0635,9.7983,5831474,3.0451,10.0085,HTAE,Technology
2023-01-31,13.8255,10.8435,6598117,3.662,11.2218,HTAE,Technology
2023-02-28,16.2874,10.6803,9500958,2.7276,11.1149,HTAE,Technology
2023-03-31,18.1359,11.8924,5551427,-0.0114,12.5288,HTAE,Technology
2023-04-30,19.9164,11.7155,4071541,2.0139,12.4002,HTAE,Technology
2023-05-31,21.9758,12.9269,6458161,0.0623,13.838,HTAE,Technology
2023-06-30,24.4731,13.4099,6004372,1.6668,14.4667,HTAE,Technology
2023-07-31,27.2386,13.9685,6367447,1.7248,15.1853,HTAE,Technology
2023-08-31,27.4616,13.5613,7801491,1.0508,14.8671,HTAE,Technology
2023-09-30,28.3823,12.6143,14726910,2.9335,13.97,HTAE,Technology
2023-10-31,28.8689,12.2846,7734678,1.2303,13.7392,HTAE,Technology
2023-11-30,36.6574,13.9647,9234247,3.7039,15.7623,HTAE,Technology
2023-12-31,41.6295,14.6069,9038526,3.2566,16.5965,HTAE,Technology
2024-01-31,45.0221,15.2617,14278100,1.4696,17.5146,HTAE,Technology
2024-02-29,51.2403,16.1387,12414170,3.5711,18.6989,HTAE,Technology
2024-03-31,56.1266,16.5078,14377470,3.7024,19.2892,HTAE,Technology
2024-04-30,54.6969,15.2998,11746970,2.8679,17.9918,HTAE,Technology
2024-05-31,61.5496,15.782,12850480,5.2855,18.7385,HTAE,Technology
2024-06-30,69.5815,17.5048,11212270,1.2388,20.9141,HTAE,Technology
2024-07-31,74.0859,16.5555,22738430,8.526,19.9586,HTAE,Technology
2024-08-31,80.1305,16.6074,19119330,5.6757,20.2599,HTAE,Technology
2024-09-30,86.0833,17.0462,14583940,3.7118,20.9292,HTAE,Technology
2024-10-31,93.3463,16.7437,23986440,9.0529,20.7329,HTAE,Technology
2024-11-30,101.7155,17.5372,24510590,3.8643,21.9459,HTAE,Technology
2024-12-31,100.8024,16.8707,28733060,3.036,21.2843,HTAE,Technology
2025-01-31,100.711,17.0697,27657480,-1.2859,21.7253,HTAE,Technology
2025-02-28,83.7515,16.029,26364880,-11.1971,20.6314,HTAE,Technology
2025-03-31,73.9838,14.2964,17706360,-0.7485,18.5888,HTAE,Technology
2025-04-30,71.5332,13.8899,30917050,-0.0764,18.2901,HTAE,Technology
2025-05-31,82.4087,15.0518,19349080,5.0125,20.0376,HTAE,Technology
2025-06-30,92.0265,16.507,18248880,1.5338,22.1091,HTAE,Technology
2025-07-31,88.3837,16.5203,24550620,-3.7986,22.3705,HTAE,Technology
2025-08-31,86.8627,16.4669,15741270,-1.2797,22.5059,HTAE,Technology
2025-09-30,86.0283,17.2057,18421610,-4.7071,23.7295,HTAE,Technology
2025-10-31,87.3738,17.8314,13202360,-1.7614,24.7091,HTAE,Technology
2015-10-31,45.4659,8.4983,2151314,-0.1445,8.209,HTA,Technology
2015-11-30,45.3028,8.4678,2953005,0,7.9545,HTA,Technology
2015-12-31,43.6309,8.265,2178907,-0.5817,7.8503,HTA,Technology
2016-01-31,39.3937,7.5728,1959727,-0.5846,7.1961,HTA,Technology
2016-02-29,39.0256,7.5339,1943808,-0.1695,7.2461,HTA,Technology
2016-03-31,41.2438,8.0272,1896510,-0.3371,7.9315,HTA,Technology
2016-04-30,39.6602,7.7537,1458884,-0.1737,7.741,HTA,Technology
2016-05-31,40.7308,7.9974,1905969,-0.1791,7.9719,HTA,Technology
2016-06-30,39.6058,7.8087,1183095,-0.164,7.8335,HTA,Technology
2016-07-31,39.6058,8.1523,1551061,0,8.2607,HTA,Technology
2016-08-31,41.2943,8.2538,1500524,-0.26,8.6489,HTA,Technology
2016-09-30,42.1302,8.3758,1580931,-0.0829,8.7018,HTA,Technology
2016-10-31,41.3342,8.2339,1752048,-0.0823,8.7432,HTA,Technology
2016-11-30,41.2,8.1701,1459685,0,8.8629,HTA,Technology
2016-12-31,41.2,8.1261,2253511,0,9.0849,HTA,Technology
2017-01-31,41.6,8.38,1690694,0,9.2512,HTA,Technology
2017-02-28,44,8.64,1181590,0,9.543,HTA,Technology
2017-03-31,45,8.75,2772609,0,9.8488,HTA,Technology
2017-04-30,45,8.92,1089608,0,10.0417,HTA,Technology
2017-05-31,45.9,9.13,2381261,0,10.3043,HTA,Technology
2017-06-30,28.8,9.01,2324870,-18.6562,10.51,HTA,Technology
2017-07-31,28.8,9.22,4860733,0.257,10.87,HTA,Technology
2017-08-31,28.8,9.38,3479774,1.606,11.1157,HTA,Technology
2017-09-30,28.8,9.46,5008532,1.8853,11.2797,HTA,Technology
2017-10-31,28.8,10,5678707,2.4508,11.9318,HTA,Technology
2017-11-30,28.8,9.99,3991244,3.2758,12.026,HTA,Technology
2017-12-31,28.8,9.87,3350917,1.2445,11.9876,HTA,Technology
2018-01-31,28.8,10.42,5093804,2.5908,12.6638,HTA,Technology
2018-02-28,28.8,10.395,6801267,2.0947,12.7586,HTA,Technology
2018-03-31,28.8,10.07,7378772,2.8967,12.4153,HTA,Technology
2018-04-30,28.8,10.08,3704950,0.76,12.5488,HTA,Technology
2018-05-31,28.8,10.61,3542773,1.3055,13.2528,HTA,Technology
2018-06-30,28.8,10.26,3498913,1.062,12.9022,HTA,Technology
2018-07-31,28.8,10.41,4313930,0.513,13.1133,HTA,Technology
2018-08-31,28.8,10.83,4446763,2.1397,13.7034,HTA,Technology
2018-09-30,28.8,10.81,2207044,0.8028,13.7648,HTA,Technology
2018-10-31,28.8,9.99,6653888,0.3038,12.7967,HTA,Technology
2018-11-30,28.8,9.93,4462945,0.7293,12.7953,HTA,Technology
2018-12-31,28.8,9.2,6093229,1.658,11.9043,HTA,Technology
2019-01-31,28.8,9.66,4418739,1.8918,12.6029,HTA,Technology
2019-02-28,28.8,10.07,3219374,1.2545,13.24,HTA,Technology
2019-03-31,28.8,10.4,3996887,0.7685,13.7108,HTA,Technology
2019-04-30,28.8,10.81,5347031,0.8143,14.3287,HTA,Technology
2019-05-31,28.8,9.88,4582706,1.5483,13.1977,HTA,Technology
2019-06-30,28.8,10.51,5356830,-0.5215,14.0895,HTA,Technology
2019-07-31,28.8,10.72,5064987,-1.6257,14.4885,HTA,Technology
2019-08-31,28.8,10.42,7067367,0.7838,14.0677,HTA,Technology
2019-09-30,28.8,10.33,7080032,1.8337,14.0794,HTA,Technology
2019-10-31,28.8,10.55,5059941,-0.536,14.4727,HTA,Technology
2019-11-30,75.1193,11.04,5254472,0.7915,15.1974,HTA,Technology
2019-12-31,78.8545,11.38,4258665,1.4113,15.7745,HTA,Technology
2020-01-31,83.1477,11.58,9175645,3.2371,16.1585,HTA,Technology
2020-02-29,78.6878,10.81,6142149,1.1905,14.803,HTA,Technology
2020-03-31,77.8124,9.71,14869940,6.1308,13.749,HTA,Technology
2020-04-30,91.7022,10.73,8464532,3.3052,15.2109,HTA,Technology
2020-05-31,99.6086,11.46,4209595,1.6916,16.2575,HTA,Technology
2020-06-30,104.6857,11.77,7742367,1.748,16.898,HTA,Technology
2020-07-31,110.6289,12.21,7120721,2.1095,17.5257,HTA,Technology
2020-08-31,119.9602,13.16,6957981,0.947,19.0331,HTA,Technology
2020-09-30,119.4836,12.6,8609928,4.146,18.3381,HTA,Technology
2020-10-31,113.2785,11.98,9265576,0.274,17.478,HTA,Technology
2020-11-30,124.4357,13.38,8490082,0.6393,19.487,HTA,Technology
2020-12-31,134.1394,13.84,8060370,1.6965,20.5108,HTA,Technology
2021-01-31,136.5085,13.75,8887185,2.4382,20.4774,HTA,Technology
2021-02-28,143.9111,14.17,9280132,3.2865,21.1578,HTA,Technology
2021-03-31,150.0408,14.65,10081420,1.1173,21.9613,HTA,Technology
2021-04-30,159.5716,15.19,8475324,3.8045,22.8278,HTA,Technology
2021-05-31,162.5583,15.33,15123220,-0.7823,23.2036,HTA,Technology
2021-06-30,176.7517,16.17,9457446,5.0948,24.5473,HTA,Technology
2021-07-31,191.5704,16.8595,11143110,7.077,25.6541,HTA,Technology
2021-08-31,208.8666,17.55,11999440,9.0255,26.8719,HTA,Technology
2021-09-30,205.3833,16.56,14249410,8.1759,25.4341,HTA,Technology
2021-10-31,228.9513,17.7313,15344400,9.1509,27.3536,HTA,Technology
2021-11-30,249.8563,18.5272,21940820,9.2324,28.7075,HTA,Technology
2021-12-31,259.3371,18.8,12246590,5.0996,29.233,HTA,Technology
2022-01-31,244.1177,17.0323,23110580,8.6264,26.5659,HTA,Technology
2022-02-28,244.4516,16.1549,19739470,13.4939,25.3656,HTA,Technology
2022-03-31,266.5375,16.3408,23499050,18.408,25.8499,HTA,Technology
2022-04-30,253.9018,14.2893,22958320,19.7919,22.7345,HTA,Technology
2022-05-31,270.0077,14.26,30022550,14.3126,22.8441,HTA,Technology
2022-06-30,255.009,12.8354,26390790,13.1113,20.7308,HTA,Technology
2022-07-31,292.5161,14.0833,20865160,11.9551,22.8598,HTA,Technology
2022-08-31,284.6426,12.9665,23306750,15.0891,21.2349,HTA,Technology
2022-09-30,255.8191,11.1952,22068490,9.4982,18.5292,HTA,Technology
2022-10-31,296.4159,11.9346,29289060,18.5281,19.8302,HTA,Technology
2022-11-30,354.3702,12.7428,38186540,26.9249,21.3347,HTA,Technology
2022-12-31,339.2624,11.6973,29560650,12.923,19.8086,HTA,Technology
2023-01-31,393.5301,12.7496,38429790,29.3651,21.7561,HTA,Technology
2023-02-28,410.7664,12.5995,30820410,22.7698,21.6706,HTA,Technology
2023-03-31,455.0008,13.7893,25346870,8.7897,23.8718,HTA,Technology
2023-04-30,452.7217,13.598,22295460,4.3878,23.7006,HTA,Technology
2023-05-31,490.8768,14.7263,37272480,0.2124,25.8791,HTA,Technology
2023-06-30,507.8604,15.1762,46282510,3.3869,26.8466,HTA,Technology
2023-07-31,526.7969,15.7058,33093560,3.7731,27.907,HTA,Technology
2023-08-31,523.0629,15.3438,26181830,7.2526,27.4809,HTA,Technology
2023-09-30,501.5008,14.5136,24352970,8.1921,26.2283,HTA,Technology
2023-10-31,496.4619,14.2263,27105930,4.0441,25.9232,HTA,Technology
2023-11-30,558.8065,15.8033,29457140,6.8282,28.9814,HTA,Technology
2023-12-31,555.2989,16.3673,61578260,-22.8845,30.2649,HTA,Technology
2024-01-31,540.6056,16.9773,89508770,-36.2358,31.609,HTA,Technology
2024-02-29,585.8806,17.7822,55840370,16.5789,33.3606,HTA,Technology
2024-03-31,605.6747,18.1156,36227190,9.4455,34.1846,HTA,Technology
2024-04-30,569.2865,17.0341,46827370,-0.5805,32.3891,HTA,Technology
2024-05-31,601.5119,17.543,43947760,14.8241,33.5472,HTA,Technology
2024-06-30,655.0264,19.0132,61390000,5.534,36.6056,HTA,Technology
2024-07-31,636.8636,18.2168,81917130,7.3425,35.3553,HTA,Technology
2024-08-31,649.4332,18.3407,55775370,7.6027,35.7815,HTA,Technology
2024-09-30,670.4976,18.7381,35804290,5.9575,36.8356,HTA,Technology
2024-10-31,681.5179,18.4738,43546500,17.0165,36.5606,HTA,Technology
2024-11-30,710.1153,19.1107,52751060,3.2827,38.2422,HTA,Technology
2024-12-31,705.5233,18.624,37379200,12.566,37.4056,HTA,Technology
2025-01-31,722.9477,18.8045,55150210,8.5765,38.0478,HTA,Technology
2025-02-28,683.6989,17.929,42202060,-7.7202,36.4911,HTA,Technology
2025-03-31,624.3883,16.365,74516190,-0.4815,33.6387,HTA,Technology
2025-04-30,630.2494,16.0855,107686400,15.7202,33.351,HTA,Technology
2025-05-31,686.4713,17.195,43375110,13.0676,36.0041,HTA,Technology
2025-06-30,746.1795,18.5071,31229690,5.8259,38.9714,HTA,Technology
2025-07-31,752.5718,18.5691,35744930,1.3989,39.4556,HTA,Technology
2025-08-31,753.2824,18.544,35807500,1.3375,39.6253,HTA,Technology
2025-09-30,771.133,19.2144,46399390,-10.1024,41.3567,HTA,Technology
2025-10-31,789.3119,19.724,43229350,-3.4499,42.8422,HTA,Technology
2015-10-31,,,,,,VCPEIIA,Technology
2015-11-30,,,,,,VCPEIIA,Technology
2015-12-31,,,,,,VCPEIIA,Technology
2016-01-31,,,,,,VCPEIIA,Technology
2016-02-29,,,,,,VCPEIIA,Technology
2016-03-31,,,,,,VCPEIIA,Technology
2016-04-30,,,,,,VCPEIIA,Technology
2016-05-31,,,,,,VCPEIIA,Technology
2016-06-30,,,,,,VCPEIIA,Technology
2016-07-31,,,,,,VCPEIIA,Technology
2016-08-31,,,,,,VCPEIIA,Technology
2016-09-30,,,,,,VCPEIIA,Technology
2016-10-31,,,,,,VCPEIIA,Technology
2016-11-30,,,,,,VCPEIIA,Technology
2016-12-31,,,,,,VCPEIIA,Technology
2017-01-31,,,,,,VCPEIIA,Technology
2017-02-28,,,,,,VCPEIIA,Technology
2017-03-31,9.179,0.9825,,27178.2258,0.9825,VCPEIIA,Technology
2017-04-30,9.1752,0.9791,,0,0.9791,VCPEIIA,Technology
2017-05-31,12.5598,1.118,,67204.6421,1.118,VCPEIIA,Technology
2017-06-30,12.7112,1.1148,,10280.3119,1.1148,VCPEIIA,Technology
2017-07-31,17.7461,1.1654,,86782.8764,1.1654,VCPEIIA,Technology
2017-08-31,24.7572,1.1914,,124744.9016,1.1914,VCPEIIA,Technology
2017-09-30,25.0174,1.2027,,0,1.2027,VCPEIIA,Technology
2017-10-31,28.5364,1.2013,,69442.7567,1.2013,VCPEIIA,Technology
2017-11-30,27.628,1.1621,,-46.0194,1.1621,VCPEIIA,Technology
2017-12-31,27.6182,1.1603,,0,1.1603,VCPEIIA,Technology
2018-01-31,27.6125,1.1591,,-533410.332,1.1591,VCPEIIA,Technology
2018-02-28,27.727,1.1578,,538540.1662,1.1578,VCPEIIA,Technology
2018-03-31,44.5093,1.1745,,312707.0892,1.1745,VCPEIIA,Technology
2018-04-30,51.9577,1.1733,,144327.2604,1.1733,VCPEIIA,Technology
2018-05-31,50.4249,1.1382,,0,1.1382,VCPEIIA,Technology
2018-06-30,53.3708,1.1094,,79531.6896,1.1094,VCPEIIA,Technology
2018-07-31,53.3634,1.1087,,0,1.1087,VCPEIIA,Technology
2018-08-31,63.6175,1.3212,,-1025573.7464,1.3212,VCPEIIA,Technology
2018-09-30,70.1479,1.3205,,0.1267,1.3205,VCPEIIA,Technology
2018-10-31,70.1456,1.32,,102.1505,1.32,VCPEIIA,Technology
2018-11-30,65.4407,1.2304,,0,1.2911,VCPEIIA,Technology
2018-12-31,70.2572,1.2437,,0.0808,1.3051,VCPEIIA,Technology
2019-01-31,68.9494,1.2201,,0,1.2803,VCPEIIA,Technology
2019-02-28,72.5687,1.2196,,0.0718,1.2798,VCPEIIA,Technology
2019-03-31,72.629,1.2204,,0,1.2806,VCPEIIA,Technology
2019-04-30,75.2418,1.2554,,0.0124,1.3174,VCPEIIA,Technology
2019-05-31,84.2887,1.3436,,0.0689,1.4099,VCPEIIA,Technology
2019-06-30,93.1381,1.3722,,0.1332,1.4399,VCPEIIA,Technology
2019-07-31,90.5342,1.3335,,0,1.4441,VCPEIIA,Technology
2019-08-31,90.5818,1.3338,,0,1.4445,VCPEIIA,Technology
2019-09-30,90.5713,1.3333,,0,1.4439,VCPEIIA,Technology
2019-10-31,91.9548,1.3328,,0.0264,1.4434,VCPEIIA,Technology
2019-11-30,93.579,1.3324,,0.0309,1.4429,VCPEIIA,Technology
2019-12-31,94.3186,1.2874,,0.0758,1.4424,VCPEIIA,Technology
2020-01-31,98.9669,1.2803,,0.0979,1.4423,VCPEIIA,Technology
2020-02-29,99.0706,1.2799,,0.0021,1.4418,VCPEIIA,Technology
2020-03-31,94.5633,1.2214,,0,1.4423,VCPEIIA,Technology
2020-04-30,93.2318,1.2039,,0,1.4415,VCPEIIA,Technology
2020-05-31,93.2202,1.2034,,0,1.4409,VCPEIIA,Technology
2020-06-30,72.5013,0.9241,,0.0169,1.1064,VCPEIIA,Technology
2020-07-31,72.4929,0.9237,,0,1.106,VCPEIIA,Technology
2020-08-31,88.8956,1.1296,,0.0034,1.3525,VCPEIIA,Technology
2020-09-30,87.7829,1.1151,,0,1.3517,VCPEIIA,Technology
2020-10-31,88.0618,1.1147,,0.0054,1.3512,VCPEIIA,Technology
2020-11-30,106.4393,1.347,,0,1.6328,VCPEIIA,Technology
2020-12-31,104.6837,1.3207,,0,1.6288,VCPEIIA,Technology
2021-01-31,104.3871,1.3203,,0,1.6283,VCPEIIA,Technology
2021-02-28,104.3776,1.32,,0,1.628,VCPEIIA,Technology
2021-03-31,116.4688,1.4725,,0,1.8197,VCPEIIA,Technology
2021-04-30,114.7005,1.4499,,0,1.8173,VCPEIIA,Technology
2021-05-31,116.1451,1.4678,,0,1.9144,VCPEIIA,Technology
2021-06-30,116.1375,1.4674,,0,1.9138,VCPEIIA,Technology
2021-07-31,116.1258,1.467,,0,1.9133,VCPEIIA,Technology
2021-08-31,136.2635,1.721,,0,2.2446,VCPEIIA,Technology
2021-09-30,139.4374,1.7206,,0.0603,2.2441,VCPEIIA,Technology
2021-10-31,139.4274,1.7202,,0,2.2435,VCPEIIA,Technology
2021-11-30,117.7452,1.4524,,0,2.243,VCPEIIA,Technology
2021-12-31,107.0159,1.2942,,0.0495,2.5226,VCPEIIA,Technology
2022-01-31,105.0916,1.2706,,0,2.5218,VCPEIIA,Technology
2022-02-28,105.0798,1.2702,,0,2.521,VCPEIIA,Technology
2022-03-31,114.9158,1.3888,,0,2.7564,VCPEIIA,Technology
2022-04-30,114.9044,1.3884,,0,2.7556,VCPEIIA,Technology
2022-05-31,130.0486,1.571,,0,3.118,VCPEIIA,Technology
2022-06-30,130.0407,1.5707,,0,3.1174,VCPEIIA,Technology
2022-07-31,130.0327,1.5703,,0,3.1166,VCPEIIA,Technology
2022-08-31,126.8652,1.5317,,0,3.04,VCPEIIA,Technology
2022-09-30,126.3231,1.5249,,0,3.0265,VCPEIIA,Technology
2022-10-31,126.3137,1.5245,,0,3.0257,VCPEIIA,Technology
2022-11-30,124.2524,1.4993,,0,2.978,VCPEIIA,Technology
2022-12-31,124.2701,1.499,,0,2.9775,VCPEIIA,Technology
2023-01-31,123.6384,1.4912,,0,2.9767,VCPEIIA,Technology
2023-02-28,125.2108,1.4908,,0.0299,2.9759,VCPEIIA,Technology
2023-03-31,122.2038,1.4548,,0,2.9041,VCPEIIA,Technology
2023-04-30,122.583,1.4543,,0.0073,2.9031,VCPEIIA,Technology
2023-05-31,121.6998,1.4345,,0.0145,2.8636,VCPEIIA,Technology
2023-06-30,121.6915,1.4341,,0,2.8628,VCPEIIA,Technology
2023-07-31,121.6831,1.4336,,0,2.8618,VCPEIIA,Technology
2023-08-31,116.6523,1.374,,0,2.7428,VCPEIIA,Technology
2023-09-30,117.208,1.3059,,0.0107,2.6068,VCPEIIA,Technology
2023-10-31,102.881,1.2054,,0,2.4062,VCPEIIA,Technology
2023-11-30,101.131,1.1846,,0,2.3647,VCPEIIA,Technology
2023-12-31,102.055,1.1785,,0.0172,2.3525,VCPEIIA,Technology
2024-01-31,101.5307,1.1781,,0,2.3517,VCPEIIA,Technology
2024-02-29,101.5237,1.1778,,0,2.3511,VCPEIIA,Technology
2024-03-31,97.4519,1.109,,0,2.2138,VCPEIIA,Technology
2024-04-30,95.6085,1.096,,0,2.1878,VCPEIIA,Technology
2024-05-31,93.6898,1.0858,,0,2.1675,VCPEIIA,Technology
2024-06-30,93.6829,1.0855,,0,2.1669,VCPEIIA,Technology
2024-07-31,93.7376,1.0851,,0.0012,2.1661,VCPEIIA,Technology
2024-08-31,90.9518,1.0525,,0,2.101,VCPEIIA,Technology
2024-09-30,90.9442,1.0522,,0,2.1004,VCPEIIA,Technology
